date,time,address,offense,description,lat,lng
12/22/16,3:51 PM,4035 Chestnut St,Fraud,Purchased items not received,39.9561304,-75.2038172
09/21/16,9:30 AM,3900 Chestnut St,Fraud,Unauthorized charges made on credit card,39.954973,-75.200315
01/10/2017,3:45 PM,3900 Chestnut St,Fraud,Unauthorized charges made on credit card,39.954973,-75.200315
09/25/16,3:31 PM,3421 Chestnut St,Fraud,Counterfeit bills received,39.9545899,-75.1923623
01/12/2017,9:32 PM,3820 Locust Walk,Fraud,Complainant paid for computer services not provided,39.9522831,-75.2001674
05/24/16,3:41 PM,3604 Chestnut St,Fraud,Merchandise taken without payment,39.9545349,-75.1948936
01/13/2017,11:56 AM,3735 Walnut St,Fraud,Male attempted to obtain debit card with fake ID,39.9539838,-75.1980232
07/08/16,12:34 PM,3802 Chestnut St,Fraud,Female attempted to cash bad check,39.9547621,-75.1987355
01/18/17,11:54 AM,226 S 40th St,Fraud,Unauthorized charges made on account,39.9532659,-75.2027597
07/08/16,2:39 PM,3802 Chestnut St,Fraud,Male attempted to cash back checks/Arrest,39.9547621,-75.1987355
01/20/17,11:58 PM,4000 Spruce St,Fraud,Offenders failed to pay for service,39.9514918,-75.2032097
08/10/16,2:09 PM,3604 Chestnut St,Fraud,Unauthorized transactions made,39.9545349,-75.1948936
01/26/17,8:32 PM,3960 Pine St,Fraud,Fraudulent email used on PayPal,39.9504189,-75.20284
10/26/16,3:45 PM,4125-4133 Chestnut St,Fraud,Male left before paying for services,39.956309,-75.205718
01/31/17,1:43 PM,220 S 40th St,Fraud,Counterfeit money used for purchase,39.9534914,-75.2029562
10/28/16,4:40 PM,3818 Chestnut St,Fraud,Money sent to unknown persons,39.9552012,-75.1992858
02/04/17,11:10 AM,3900 Walnut St,Fraud,Unauthorized charges made on credit card,39.9537201,-75.2009514
11/09/16,1:46 PM,3701 Chestnut St,Fraud,Fake email received to send cash,39.9552706,-75.1967565
02/08/17,5:53 PM,138 S 34th St,Fraud,Counterfeit bill used to purchase merchandise,39.9533346,-75.1916736
12/22/16,3:51 PM,4035 Chestnut St,Fraud,Purchased items not received,39.9561304,-75.2038172
02/08/17,8:05 PM,140 S 34th St,Fraud,Counterfeit bill used to purchase merchandise,39.9531578,-75.1922179
01/10/2017,3:45 PM,3900 Chestnut St,Fraud,Unauthorized charges made on credit card,39.954973,-75.200315
02/18/17,1:04 PM,3802 Chestnut St,Fraud,Offender attempted to make unauthorized withdrawal/Arrest,39.9547621,-75.1987355
02/18/17,1:04 PM,3802 Chestnut St,Fraud,Offender attempted to make unauthorized withdrawal/Arrest,39.9547621,-75.1987355
2/22/2017,9:10 PM,3420 Moravian St,Fraud,Payment not made for services rendered,39.9554621,-75.2099832
3/17/2017,2:30 PM,3701 Chestnut St,Fraud,Unauthorized transaction on debit card,39.9552706,-75.1967565
03/07/2017,10:18 AM,3400 Spruce St,Fraud,Unauthorized transactions made on account,39.9500798,-75.1939906
03/24/2017,12:52 AM,4035 Chestnut St,Fraud,Account created without authorization,39.9561304,-75.2038172
03/09/2017,9:07 AM,3400 Spruce St,Fraud,Unauthorized charges made on debit card,39.9500798,-75.1939906
08/24/17,5:27 PM,3701 Chestnut St,Fraud,Unauthorized transactions made on debit card,39.9552706,-75.1967565
03/09/2017,11:05 AM,3400 Spruce St,Fraud,Unauthorized charges made on debit card,39.9500798,-75.1939906
08/26/17,4:54 PM,2930 Chestnut St,Fraud,Money sent for non-existent apartment,39.9526613,-75.1833641
03/09/2017,11:05 AM,3400 Spruce St,Fraud,Unauthorized charges made on debit card,39.9500798,-75.1939906
10/21/16,12:35 PM,4023 Locust St,Fraud,Unauthorized purchases made on credit card,39.9533306,-75.2039551
3/17/2017,2:30 PM,3701 Chestnut St,Fraud,Unauthorized transaction on debit card,39.9552706,-75.1967565
10/29/16,2:54 PM,3901 Locust Walk,Fraud,Unauthorized charges made on account,39.953158,-75.2013416
3/18/2017,11:11 AM,4108 Spruce St,Fraud,Bad check received,39.9518619,-75.2063623
11/04/16,9:42 AM,4241 Locust St,Fraud,Payment made for apartment to unknown person,39.954041,-75.2086716
03/22/2017,1:38 PM,4040-4042 Walnut St,Fraud,Unauthorized charges on credit card,39.954079,-75.204651
01/12/2017,9:32 PM,3820 Locust Walk,Fraud,Complainant paid for computer services not provided,39.9522831,-75.2001674
03/24/2017,12:52 AM,4035 Chestnut St,Fraud,Account created without authorization,39.9561304,-75.2038172
08/03/16,4:19 PM,4009 Baltimore Ave,Fraud,Unauthorized transactions made on credit card,39.9501412,-75.2039211
03/26/2017,6:36 PM,3700 Spruce St,Fraud,Unauthorized charges made,39.9508969,-75.1973016
4/26/17,6:29 PM,4033 Baltimore Ave,Fraud,Unknown person fraudulently received money from complainant,39.9499981,-75.204627
4/14/2017,5:57 PM,4201 Walnut St,Fraud,Counterfeit bills used for purchase,39.9548936,-75.206703
4/19/17,9:18 PM,3421 Woodland Walk,Fraud,Jacket ordered from fake site,39.9525062,-75.1927688
4/19/17,9:18 PM,3421 Woodland Walk,Fraud,Jacket ordered from fake site,39.9525062,-75.1927688
2/22/2017,9:10 PM,3420 Moravian St,Fraud,Payment not made for services rendered,39.9554621,-75.2099832
4/26/17,6:29 PM,4033 Baltimore Ave,Fraud,Unknown person fraudulently received money from complainant,39.9499981,-75.204627
01/26/17,8:32 PM,3960 Pine St,Fraud,Fraudulent email used on PayPal,39.9504189,-75.20284
08/24/17,5:27 PM,3701 Chestnut St,Fraud,Unauthorized transactions made on debit card,39.9552706,-75.1967565
08/12/16,12:14 PM,3340 Smith Walk,Fraud,Unauthorized charges made on credit card,39.9511851,-75.1900932
08/25/17,9:13 PM,3909 Spruce St,Fraud,Money paid for false services,39.9518651,-75.202423
07/13/16,8:51 AM,3400 Civic Center Blvd,Fraud,Subject attempted to fill bad prescription,39.9477563,-75.1925357
08/26/17,4:54 PM,2930 Chestnut St,Fraud,Money sent for non-existent apartment,39.9526613,-75.1833641
07/09/16,8:18 PM,200 St Marks Sq,Fraud,Unauthorized charges made on account,39.9547269,-75.2075434
05/05/16,1:11 PM,3417 Spruce St,Harassment,Threatening phone calls received,39.9509138,-75.1938738
01/18/17,9:49 PM,51 N 39th St,Harassment,Unwanted calls received,39.9582917,-75.1990771
05/05/16,7:52 PM,3601 Walnut St,Harassment,Unwanted phone calls received by male,39.9536487,-75.1952333
01/19/17,8:30 PM,51 N 39th St,Harassment,Unwanted calls received,39.9582917,-75.1990771
08/19/16,10:15 AM,3400 Civic Center Blvd,Harassment,Unwanted calls received,39.9477563,-75.1925357
11/06/16,11:43 AM,403 S 41st St,Harassment,Complainant harassed by known male,39.9504749,-75.2054945
10/07/16,2:35 PM,4247 Locust St,Harassment,Complainant harassed by known males (2) and female,39.9539871,-75.208482
10/11/16,5:43 PM,3615 Hamilton Walk,Harassment,Harassing text messages received,39.9497501,-75.1958238
11/15/16,12:17 AM,3730 Walnut St,Harassment,Unwanted emails and texts received,39.9529106,-75.1982674
10/11/16,8:40 PM,3850 Spruce St,Harassment,Unwanted messages received,39.9510544,-75.199918
12/06/16,9:54 AM,3601 Walnut St,Harassment,Harassing phone calls received,39.9536487,-75.1952333
4/22/17,1:08 PM,4109 Walnut St,Harassment,Complainant threatened by female,39.9548919,-75.2054696
12/02/16,7:58 AM,451 University Ave,Harassment,Complainant harassed by ex-employee,39.9481656,-75.1982371
01/04/17,9:19 AM,3700 Spruce St,Harassment,Unwanted calls and texts received,39.9508969,-75.1973016
4/18/17,3:37 PM,4210 Spruce St,Harassment,Unwanted contact received from ex-girlfriend,39.951991,-75.207503
05/05/17,10:35 AM,3850 Spruce St,Harassment,Unwanted phone call received,39.9510544,-75.199918
08/24/17,10:31 PM,3700 Spruce St,Harassment,Harassing phone calls received,39.9508969,-75.1973016
2/24/2017,9:40 AM,3601 Market St,Harassment,Inappropriate text received,39.9566747,-75.194401
09/21/17,5:33 PM,3926 Delancey,Indecent exposure,39.9509673,-75.2020974
08/28/16,6:05 PM,4000 Spruce St,Liquor Law,Male cited for underage drinking,39.9514918,-75.2032097
10/21/16,2:50 AM,3700 Spruce St,Liquor Law,Citation issued for underage drinking,39.9508969,-75.1973016
10/29/16,9:41 PM,4000 Walnut St,Liquor Law,Male cited for underage drinking,39.9540855,-75.202628
11/26/16,3:00 AM,200 S 40th St,Liquor Law,Disorderly male cited for underage drinking,39.9534235,-75.2032788
4/21/17,1:09 AM,3160 Chestnut St,Liquor Law,Make cited for underage drinking,39.9532672,-75.1866078
06/22/16,1:39 AM,51 N 39th St,Narcotic,Male in possession of narcotics/Arrest,39.9582917,-75.1990771
06/22/16,1:39 AM,51 N 39th St,Narcotic,Male in possession of narcotics/Arrest,39.9582917,-75.1990771
07/01/16,6:17 PM,3400 Sansom St,Narcotics,Male combative with police/Arrest,39.9535739,-75.1919664
12/16/16,4:34 PM,1 S 40th St,Narcotic,Males involved in drug transaction/2 Arrests,39.9571318,-75.2019419
07/26/16,5:24 PM,4000 Chestnut St,Narcotic,Male in possession of drugs/Arrest,39.955414,-75.2024315
01/10/2017,6:19 PM,125-129 S 40th St,Narcotic,Male in possession of narcotics/Arrest,39.9547166,-75.2021056
10/08/16,5:44 PM,4000 Market St,Narcotic,Male in possess of narcotics/Arrest,39.956945,-75.2021605
10/25/16,1:56 AM,407 S 43rd St,Narcotic,Male in possession of narcotics/Arrest,39.950967,-75.208995
10/12/16,10:32 AM,3300 Chestnut St,Narcotic,Intoxicated male/Arrest,39.953067,-75.190902
07/26/16,5:24 PM,4000 Chestnut St,Narcotic,Male in possession of drugs/Arrest,39.955414,-75.2024315
10/25/16,1:56 AM,407 S 43rd St,Narcotic,Male in possession of narcotics/Arrest,39.950967,-75.208995
10/12/16,10:32 AM,3300 Chestnut St,Narcotic,Intoxicated male/Arrest,39.953067,-75.190902
11/19/16,1:20 AM,3400 Market St,Narcotic,Male in possession of narcotics/Arrest,39.95558,-75.193029
10/08/16,5:44 PM,4000 Market St,Narcotic,Male in possess of narcotics/Arrest,39.956945,-75.2021605
12/14/16,12:37 AM,3900 Sansom St,Narcotic,Male cited for drug possession,39.9545865,-75.2001238
11/19/16,1:20 AM,3400 Market St,Narcotic,Male in possession of narcotics/Arrest,39.95558,-75.193029
12/16/16,4:34 PM,1 S 40th St,Narcotic,Males involved in drug transaction/2 Arrests,39.9571318,-75.2019419
02/01/17,1:29 PM,4000 Market St,Narcotic,Males in possession of marijuana/Cited and released,39.956945,-75.2021605
01/10/2017,6:19 PM,125-129 S 40th St,Narcotic,Male in possession of narcotics/Arrest,39.9547166,-75.2021056
03/09/2017,11:25 AM,4004 Market St,Narcotic,Offender cited for min. possession and released,39.9570576,-75.2022492
02/01/17,1:29 PM,4000 Market St,Narcotic,Males in possession of marijuana/Cited and released,39.956945,-75.2021605
07/01/16,6:17 PM,3400 Sansom St,Narcotics,Male combative with police/Arrest,39.9535739,-75.1919664
03/09/2017,11:25 AM,4004 Market St,Narcotic,Offender cited for min. possession and released,39.9570576,-75.2022492
12/14/16,12:37 AM,3900 Sansom St,Narcotic,Male cited for drug possession,39.9545865,-75.2001238
09/03/2016,7:54 AM,3900 Spruce St,Other offense,Male wanted on warrant/Arrest,39.951206,-75.2009658
08/27/17,12:26 PM,200 S 38th St,Other offense,Male wanted on warrant/Arrest,39.9536208,-75.1987759
09/07/16,11:09 PM,3800 Chestnut St,Other Offense,Male wanted on warrant/Arrest,39.954762,-75.198959
05/12/16,12:11 AM,51 N 39th St,Other Offense,Male escaped police custody,39.9582917,-75.1990771
09/08/16,9:41 PM,3901 Locust Walk,Other Offense,Male wanted on warrant/Arrest,39.953158,-75.2013416
11/15/16,5:27 PM,51 N 39th St,Other Offense,Complainant states she was harassed by doctor,39.9582917,-75.1990771
09/14/16,4:22 PM,3600 Locust Walk,Other Offense,Female cited for trespassing,39.951761,-75.196139
01/17/17,9:51 AM,51 N 39th St,Other offense,Male wanted on warrant/Arrest,39.9582917,-75.1990771
09/21/16,6:53 PM,4200 Spruce St,Other offense,Unauthorized male in building/Arrest,39.9519876,-75.2072057
01/17/17,10:12 PM,51 N 39th St,Other offense,Male wanted on warrant/Arrest,39.9582917,-75.1990771
09/23/16,1:18 PM,3737 Market St,Other offense,Complainant threatened by patient,39.9570316,-75.1974976
02/14/17,9:40 AM,51 N 39th St,Other Offense,Male wanted on warrant/Arrest,39.9582917,-75.1990771
09/24/16,11:38 AM,4200 Chestnut St,Other offense,Male wanted on warrant/Arrest,39.9559039,-75.206339
05/05/16,10:55 AM,200 S 40th St,Other offense,Female wanted on warrant/Arrest,39.9534235,-75.2032788
05/05/16,10:55 AM,200 S 40th St,Other offense,Female wanted on warrant/Arrest,39.9534235,-75.2032788
05/27/16,11:32 PM,200 S 40th St,Other Offense,Female wanted on warrant/Arrest,39.9534235,-75.2032788
05/07/16,2:06 PM,3800 Chestnut St,Other Offense,Female wanted on probation violation/Arrest,39.954762,-75.198959
10/20/16,2:07 PM,200 S 40th St,Other Offense,Male wanted on warrant/Arrest,39.9534235,-75.2032788
05/10/16,7:29 AM,3401 Walnut St,Other Offense,Male issued citation for trespassing,39.953173,-75.1928651
12/01/16,12:35 PM,200 S 40th St,Other Offense,Male cited for public urination,39.9534235,-75.2032788
05/12/16,12:11 AM,51 N 39th St,Other Offense,Male escaped police custody,39.9582917,-75.1990771
12/03/16,10:15 PM,220 S 40th St,Other Offense,Offender punched complainant/Arrest,39.9534914,-75.2029562
05/13/16,2:27 AM,4000 Spruce St,Other Offense,Male cited for littering,39.9514918,-75.2032097
12/20/16,12:51 PM,240 S 40th St,Other Offense,Female refusing to leave premise/citation issued,39.9527238,-75.2034259
05/18/16,6:14 PM,4100 Ludlow St,Other Offense,Male wanted on warrant/Arrest,39.9565131,-75.2044319
01/31/17,10:25 PM,200 S 40th St,Other Offense,Male wanted on warrant/Arrest,39.9534235,-75.2032788
05/27/16,2:38 AM,3900 Sansom St,Other Offense,Male cited for public urination,39.9545865,-75.2001238
02/02/17,2:28 AM,200 S 40th St,Other Offense,Male cited for public urination,39.9534235,-75.2032788
05/27/16,12:34 PM,4000 Market St,Other Offense,Male cited for selling cigarettes out of package,39.956945,-75.2021605
2/23/2017,11:08 AM,1 S 40th St,Other Offense,Male cited for city ordinances,39.9571318,-75.2019419
05/27/16,11:32 PM,200 S 40th St,Other Offense,Female wanted on warrant/Arrest,39.9534235,-75.2032788
05/10/16,7:29 AM,3401 Walnut St,Other Offense,Male issued citation for trespassing,39.953173,-75.1928651
05/29/16,6:31 PM,4012 Walnut St,Other Offense,Male cited for having a cutting weapon in public,39.9538571,-75.2032469
05/29/16,6:31 PM,4012 Walnut St,Other Offense,Male cited for having a cutting weapon in public,39.9538571,-75.2032469
06/02/16,2:25 PM,3700 Spruce St,Other Offense,Female wanted on warrant/Arrest,39.9508969,-75.1973016
06/18/16,8:02 PM,3300 Walnut St,Other Offense,Male wanted on warrant/Arrest,39.952335,-75.190465
06/11/16,9:21 AM,4210 Spruce St,Other Offense,Female cited for trespassing,39.951991,-75.207503
07/09/16,4:31 PM,3900 Walnut St,Other Offense,Male wanted for absconding/Arrest,39.9537201,-75.2009514
06/18/16,8:02 PM,3300 Walnut St,Other Offense,Male wanted on warrant/Arrest,39.952335,-75.190465
10/12/16,9:11 PM,3925 Walnut St,Other Offense,Male wanted on warrant/Arrest,39.9542356,-75.2011919
06/25/16,12:28 AM,3400 Spruce St,Other Offense,Complainant harassed by known male,39.9500798,-75.1939906
11/26/16,4:50 PM,3900 Walnut St,Other Offense,Male wanted on warrant/Arrest,39.9537201,-75.2009514
07/02/16,5:22 AM,3733 Spruce St,Other Offense,Male cited for public urination,39.9512686,-75.1978861
12/24/16,4:05 PM,3901 Walnut St,Other Offense,Male wanted on warrant/Arrest,39.954081,-75.20037
07/09/16,4:31 PM,3900 Walnut St,Other Offense,Male wanted for absconding/Arrest,39.9537201,-75.2009514
01/01/17,3:56 PM,4000 Walnut St,Other Offense,Male wanted on warrant/Arrest,39.9540855,-75.202628
07/26/16,12:21 PM,421 Curie Blvd,Other Offense,Unwanted calls received,39.9478702,-75.196834
02/17/17,4:13 PM,3935 Walnut St,Other Offense,Male wanted on warrant/Arrest,39.9543542,-75.2023511
07/26/16,1:39 PM,4000 Market St,Other Offense,Female wanted on warrant/Arrest,39.956945,-75.2021605
02/18/17,7:48 PM,4000 Walnut St,Other Offense,Male wanted on warrant/Arrest,39.9540855,-75.202628
07/27/16,9:31 PM,3549 Chestnut St,Other Offense,Unauthorized male in building/Arrest,39.9547712,-75.1937989
4/18/17,11:57 PM,3800 Walnut St,Other offense,Male wanted on warrant/Arrest,39.9536457,-75.1987871
08/02/16,6:00 PM,3744 Spruce St,Other Offense,Male wanted on warrant/Arrest,39.9510492,-75.1990273
4/27/17,3:23 PM,4000 Walnut St,Other offense,Female wanted on warrant/Arrest,39.9540855,-75.202628
08/04/16,6:05 PM,3948 Market St,Other Offense,Male wanted on warrant/Arrest,39.9567151,-75.2011233
09/03/2016,7:54 AM,3900 Spruce St,Other offense,Male wanted on warrant/Arrest,39.951206,-75.2009658
08/07/16,2:06 AM,3604 Chestnut St,Other Offense,Male wanted to probation violation/Arrest,39.9545349,-75.1948936
09/21/16,6:53 PM,4200 Spruce St,Other offense,Unauthorized male in building/Arrest,39.9519876,-75.2072057
08/13/16,10:27 AM,3549 Chestnut St,Other Offense,Male wanted on warrant/Arrest,39.9547712,-75.1937989
05/13/16,2:27 AM,4000 Spruce St,Other Offense,Male cited for littering,39.9514918,-75.2032097
08/18/16,5:49 PM,3900 Irving St,Other Offense,Unauthorized person in building/Arrest,39.954741,-75.222066
06/02/16,2:25 PM,3700 Spruce St,Other Offense,Female wanted on warrant/Arrest,39.9508969,-75.1973016
08/27/16,7:10 PM,3100 Chestnut St,Other Offense,Male wanted on warrant/Arrest,39.9535408,-75.1853888
06/11/16,9:21 AM,4210 Spruce St,Other Offense,Female cited for trespassing,39.951991,-75.207503
10/05/16,2:22 PM,3450 Woodland Walk,Other Offense,Complainant verbally harassed,39.9525062,-75.1927688
06/25/16,12:28 AM,3400 Spruce St,Other Offense,Complainant harassed by known male,39.9500798,-75.1939906
10/06/16,11:20 PM,3400 Spruce St,Other Offense,Male wanted on warrant/Arrest,39.9500798,-75.1939906
07/02/16,5:22 AM,3733 Spruce St,Other Offense,Male cited for public urination,39.9512686,-75.1978861
10/12/16,9:11 PM,3925 Walnut St,Other Offense,Male wanted on warrant/Arrest,39.9542356,-75.2011919
08/02/16,6:00 PM,3744 Spruce St,Other Offense,Male wanted on warrant/Arrest,39.9510492,-75.1990273
10/13/16,12:32 PM,4133 Chestnut St,Other Offense,Male wanted on warrant/Arrest,39.956309,-75.205718
10/06/16,11:20 PM,3400 Spruce St,Other Offense,Male wanted on warrant/Arrest,39.9500798,-75.1939906
10/20/16,2:07 PM,200 S 40th St,Other Offense,Male wanted on warrant/Arrest,39.9534235,-75.2032788
12/17/16,3:55 PM,3400 Spruce St,Other Offense,Unwanted calls received,39.9500798,-75.1939906
10/20/16,11:41 PM,3700 Locust Walk,Other Offense,Male cited for public urination,39.9520225,-75.1972399
12/27/16,7:31 PM,3400 Spruce St,Other Offense,Unauthorized male in hospital/Arrested,39.9500798,-75.1939906
11/02/16,2:58 PM,4314 Locust St,Other Offense,Male wanted on warrant/Arrest,39.9535024,-75.2096577
01/06/17,5:47 PM,4100 Spruce St,Other Offense,Male wanted on warrant/Arrest,39.951825,-75.205824
11/15/16,5:27 PM,51 N 39th St,Other Offense,Complainant states she was harassed by doctor,39.9582917,-75.1990771
01/25/17,7:28 AM,3400 Spruce St,Other offense,Unauthorized males (2) in building/Arrest,39.9500798,-75.1939906
11/26/16,4:50 PM,3900 Walnut St,Other Offense,Male wanted on warrant/Arrest,39.9537201,-75.2009514
03/24/2017,6:28 PM,3400 Spruce St,Other Offense,Male wanted on probation violation/Arrest,39.9500798,-75.1939906
12/01/16,12:35 PM,200 S 40th St,Other Offense,Male cited for public urination,39.9534235,-75.2032788
03/25/2017,2:07 PM,3417 Spruce St,Other Offense,Male cited for trespass,39.9509138,-75.1938738
12/03/16,10:15 PM,220 S 40th St,Other Offense,Offender punched complainant/Arrest,39.9534914,-75.2029562
08/25/17,2:22 PM,3744 Spruce St,Other offense,Male warned not to return/Citation,39.9510492,-75.1990273
12/13/16,11:55 PM,3900 Sansom St,Other Offense,Male wanted on warrant/Arrest,39.9545865,-75.2001238
09/07/16,11:09 PM,3800 Chestnut St,Other Offense,Male wanted on warrant/Arrest,39.954762,-75.198959
12/17/16,3:55 PM,3400 Spruce St,Other Offense,Unwanted calls received,39.9500798,-75.1939906
09/24/16,11:38 AM,4200 Chestnut St,Other offense,Male wanted on warrant/Arrest,39.9559039,-75.206339
12/18/16,12:34 PM,3400 Sansom St,Other Offense,Male cited for possession of stun gun,39.9535739,-75.1919664
05/07/16,2:06 PM,3800 Chestnut St,Other Offense,Female wanted on probation violation/Arrest,39.954762,-75.198959
12/20/16,12:51 PM,240 S 40th St,Other Offense,Female refusing to leave premise/citation issued,39.9527238,-75.2034259
07/27/16,9:31 PM,3549 Chestnut St,Other Offense,Unauthorized male in building/Arrest,39.9547712,-75.1937989
12/23/16,9:08 PM,4000 Market St,Other Offense,Male wanted on warrant/Arrest,39.956945,-75.2021605
08/07/16,2:06 AM,3604 Chestnut St,Other Offense,Male wanted to probation violation/Arrest,39.9545349,-75.1948936
12/24/16,4:05 PM,3901 Walnut St,Other Offense,Male wanted on warrant/Arrest,39.954081,-75.20037
08/13/16,10:27 AM,3549 Chestnut St,Other Offense,Male wanted on warrant/Arrest,39.9547712,-75.1937989
12/27/16,7:31 PM,3400 Spruce St,Other Offense,Unauthorized male in hospital/Arrested,39.9500798,-75.1939906
08/27/16,7:10 PM,3100 Chestnut St,Other Offense,Male wanted on warrant/Arrest,39.9535408,-75.1853888
01/01/17,3:56 PM,4000 Walnut St,Other Offense,Male wanted on warrant/Arrest,39.9540855,-75.202628
10/13/16,12:32 PM,4133 Chestnut St,Other Offense,Male wanted on warrant/Arrest,39.956309,-75.205718
01/06/17,5:47 PM,4100 Spruce St,Other Offense,Male wanted on warrant/Arrest,39.951825,-75.205824
01/31/17,6:19 PM,4300 Chestnut St,Other Offense,Male wanted on warrant/Arrest,39.9563122,-75.2086614
01/17/17,9:51 AM,51 N 39th St,Other offense,Male wanted on warrant/Arrest,39.9582917,-75.1990771
09/08/16,9:41 PM,3901 Locust Walk,Other Offense,Male wanted on warrant/Arrest,39.953158,-75.2013416
01/17/17,10:12 PM,51 N 39th St,Other offense,Male wanted on warrant/Arrest,39.9582917,-75.1990771
09/14/16,4:22 PM,3600 Locust Walk,Other Offense,Female cited for trespassing,39.951761,-75.196139
01/25/17,7:28 AM,3400 Spruce St,Other offense,Unauthorized males (2) in building/Arrest,39.9500798,-75.1939906
10/20/16,11:41 PM,3700 Locust Walk,Other Offense,Male cited for public urination,39.9520225,-75.1972399
01/31/17,6:19 PM,4300 Chestnut St,Other Offense,Male wanted on warrant/Arrest,39.9563122,-75.2086614
11/02/16,2:58 PM,4314 Locust St,Other Offense,Male wanted on warrant/Arrest,39.9535024,-75.2096577
01/31/17,10:25 PM,200 S 40th St,Other Offense,Male wanted on warrant/Arrest,39.9534235,-75.2032788
4/21/17,4:52 PM,3620 Locust Walt,Other offense,Male in building with authorization/Arrest,39.951814,-75.1961822
02/02/17,2:28 AM,200 S 40th St,Other Offense,Male cited for public urination,39.9534235,-75.2032788
4/22/17,3:37 AM,3800 Locust Walk,Other offense,Citations issued for public urination,39.9519487,-75.1994803
02/14/17,9:40 AM,51 N 39th St,Other Offense,Male wanted on warrant/Arrest,39.9582917,-75.1990771
4/22/17,3:37 AM,3800 Locust Walk,Other offense,Male cited for public urination,39.9519487,-75.1994803
02/17/17,4:13 PM,3935 Walnut St,Other Offense,Male wanted on warrant/Arrest,39.9543542,-75.2023511
4/22/17,3:37 AM,3800 Locust Walk,Other offense,Male cited for open beer container,39.9519487,-75.1994803
02/18/17,7:48 PM,4000 Walnut St,Other Offense,Male wanted on warrant/Arrest,39.9540855,-75.202628
09/23/16,1:18 PM,3737 Market St,Other offense,Complainant threatened by patient,39.9570316,-75.1974976
02/19/17,4:28 AM,4000 Pine St,Other Offense,Male wanted on warrant/Arrest,39.9505219,-75.2042441
05/27/16,12:34 PM,4000 Market St,Other Offense,Male cited for selling cigarettes out of package,39.956945,-75.2021605
2/23/2017,11:08 AM,1 S 40th St,Other Offense,Male cited for city ordinances,39.9571318,-75.2019419
07/26/16,1:39 PM,4000 Market St,Other Offense,Female wanted on warrant/Arrest,39.956945,-75.2021605
2/24/2017,7:52 AM,4000 Pine St,Other Offense,Male wanted on warrant/Arrest,39.9505219,-75.2042441
08/04/16,6:05 PM,3948 Market St,Other Offense,Male wanted on warrant/Arrest,39.9567151,-75.2011233
03/09/2017,7:02 PM,3948 Market St,Other Offense,Offender arrested on probation warrant,39.9567151,-75.2011233
12/23/16,9:08 PM,4000 Market St,Other Offense,Male wanted on warrant/Arrest,39.956945,-75.2021605
03/24/2017,6:28 PM,3400 Spruce St,Other Offense,Male wanted on probation violation/Arrest,39.9500798,-75.1939906
03/09/2017,7:02 PM,3948 Market St,Other Offense,Offender arrested on probation warrant,39.9567151,-75.2011233
03/25/2017,2:07 PM,3417 Spruce St,Other Offense,Male cited for trespass,39.9509138,-75.1938738
4/30/17,11:20 PM,3800 Market St,Other offense,Male wanted on warrant/Arrest,39.9567739,-75.1954316
4/18/17,11:57 PM,3800 Walnut St,Other offense,Male wanted on warrant/Arrest,39.9536457,-75.1987871
02/19/17,4:28 AM,4000 Pine St,Other Offense,Male wanted on warrant/Arrest,39.9505219,-75.2042441
4/21/17,4:52 PM,3620 Locust Walt,Other offense,Male in building with authorization/Arrest,39.951814,-75.1961822
2/24/2017,7:52 AM,4000 Pine St,Other Offense,Male wanted on warrant/Arrest,39.9505219,-75.2042441
4/22/17,3:37 AM,3800 Locust Walk,Other offense,Citations issued for public urination,39.9519487,-75.1994803
05/27/16,2:38 AM,3900 Sansom St,Other Offense,Male cited for public urination,39.9545865,-75.2001238
4/22/17,3:37 AM,3800 Locust Walk,Other offense,Male cited for public urination,39.9519487,-75.1994803
12/13/16,11:55 PM,3900 Sansom St,Other Offense,Male wanted on warrant/Arrest,39.9545865,-75.2001238
4/22/17,3:37 AM,3800 Locust Walk,Other offense,Male cited for open beer container,39.9519487,-75.1994803
12/18/16,12:34 PM,3400 Sansom St,Other Offense,Male cited for possession of stun gun,39.9535739,-75.1919664
4/27/17,3:23 PM,4000 Walnut St,Other offense,Female wanted on warrant/Arrest,39.9540855,-75.202628
08/18/16,5:49 PM,3900 Irving St,Other Offense,Unauthorized person in building/Arrest,39.954741,-75.222066
4/30/17,11:20 PM,3800 Market St,Other offense,Male wanted on warrant/Arrest,39.9567739,-75.1954316
07/26/16,12:21 PM,421 Curie Blvd,Other Offense,Unwanted calls received,39.9478702,-75.196834
08/25/17,2:22 PM,3744 Spruce St,Other offense,Male warned not to return/Citation,39.9510492,-75.1990273
05/18/16,6:14 PM,4100 Ludlow St,Other Offense,Male wanted on warrant/Arrest,39.9565131,-75.2044319
08/27/17,12:26 PM,200 S 38th St,Other offense,Male wanted on warrant/Arrest,39.9536208,-75.1987759
10/05/16,2:22 PM,3450 Woodland Walk,Other Offense,Complainant verbally harassed,39.9525062,-75.1927688
06/19/17,4:00 PM,3900 Spruce St,Rape,39.951206,-75.2009658
08/16/17,6:58 PM,3401 Spruce St,Rape,39.9499701,-75.1930036
8/12/17,4:06 PM,4600 Baltimore Ave,Rape,39.9486496,-75.2149722
09/02/2016,1:36 AM,4000 Delancey St,Robbery,Cell phone currency and watch taken/2 Arrests,39.9512717,-75.2039563
